sample_id	computed_gender	call_rate	lrr_median	lrr_sd	lrr_auto	baf_sd	baf_conc	baf_auto	n_sites	n_hets	x_nonpar_n_hets	par1_n_hets	xtr_n_hets	par2_n_hets	x_nonpar_baf_corr	x_nonpar_lrr_median	y_nonpar_lrr_median	mt_lrr_median	lrr_gc_rel_ess	lrr_gc_0	lrr_gc_1	lrr_gc_2
GR_BI_43565_BROAD_43565	F	0.9968	-0.0197	0.2131	0.0222	0.0451	0.5031	0.0023	164517	38664	829	155	0	0	0.0471	-0.0150	nan	nan	0.0029	-0.1878	0.6586	-0.5696
GR_BI_43566_BROAD_43566	F	0.9964	-0.0255	0.2382	0.0191	0.0437	0.5063	-0.0030	164515	37587	799	182	0	0	0.0445	-0.0270	nan	nan	0.0414	-0.7219	2.6792	-2.3514
GR_BI_43569_BROAD_43569	F	0.9974	-0.0325	0.2210	0.0282	0.0402	0.5023	0.0218	164518	36728	895	167	0	0	0.0407	-0.0280	nan	nan	0.0660	-0.9044	3.4983	-3.1800
GR_BI_43570_BROAD_43570	F	0.9954	-0.0280	0.2670	0.0274	0.0493	0.5043	-0.0031	164518	41593	447	190	0	0	0.0470	-0.0270	nan	nan	0.0211	-0.5877	2.2066	-1.9340
GR_BI_43572_BROAD_43572	M	0.9959	-0.0160	0.2597	0.0280	0.0506	0.5033	-0.0027	164519	39945	0	121	0	0	-0.0000	-0.4890	nan	nan	0.0198	-0.5588	2.1141	-1.8596
GR_BI_43573_BROAD_43573	F	0.9974	-0.0292	0.2292	0.0263	0.0404	0.5008	-0.0017	164518	39296	800	146	0	0	0.0421	-0.0020	nan	nan	0.0103	-0.3524	1.1987	-1.0637
GR_BI_43924_BROAD_43924	M	0.9974	-0.0082	0.2233	0.0130	0.0417	0.4982	0.0025	164517	36903	0	119	0	0	-0.0000	-0.4650	nan	nan	0.0147	-0.3861	1.4492	-1.2731
GR_BI_43925_BROAD_43925	F	0.9965	-0.0435	0.2505	0.0275	0.0474	0.5021	0.0052	164516	40054	656	149	0	0	0.0485	-0.0180	nan	nan	0.0198	-0.4639	1.6771	-1.4086
GR_BI_47215_BREEN_BELBUR	F	0.9976	-0.0210	0.2043	0.0247	0.0430	0.5081	0.0162	164516	37100	871	6	0	0	0.0462	-0.0050	nan	nan	0.0024	0.1600	-0.8263	0.9108
GR_BI_47216_BREEN_CASHUB	M	0.9963	-0.0220	0.2718	0.0330	0.0494	0.4974	-0.0027	164517	38435	0	165	0	0	-0.0000	-0.5330	nan	nan	0.0629	-0.8836	3.1772	-2.5782
GR_BI_47217_BREEN_MADGUS	M	0.9906	-0.0130	0.2249	0.0420	0.0453	0.5021	0.0124	164516	38273	0	150	0	0	-0.0000	-0.4720	nan	nan	0.0180	-0.2903	0.9451	-0.6386
GR_BI_47218_BREEN_CINPHE	F	0.9970	-0.0310	0.2365	0.0206	0.0501	0.4993	0.0010	164519	39616	863	43	0	0	0.0547	-0.0140	nan	nan	0.0057	-0.1881	0.4630	-0.2881
GR_BI_47219_BREEN_SCRWIN	M	0.9964	-0.0055	0.2314	0.0156	0.0521	0.4996	-0.0071	164518	50486	0	191	0	0	-0.0000	-0.4700	nan	nan	0.0119	-0.3021	1.0677	-0.8507
GR_BI_47220_BREEN_CHEKRE	F	0.9973	-0.0280	0.2233	0.0391	0.0423	0.5051	0.0106	164517	34007	707	145	0	0	0.0450	-0.0210	nan	nan	0.0314	-0.2333	0.4999	-0.0181
GR_BI_47221_BREEN_JAKTRO	M	0.9965	-0.0120	0.2451	0.0171	0.0468	0.5015	0.0096	164518	38914	0	154	0	0	-0.0000	-0.4600	nan	nan	0.0036	-0.2237	0.8671	-0.8023
GR_BI_47222_BREEN_THOHAR	M	0.9945	-0.0495	0.3292	0.0287	0.0571	0.5068	0.0113	164517	36496	0	156	0	0	-0.0000	-0.5650	nan	nan	0.1244	-1.6381	6.2972	-5.6112
GR_BI_47223_BREEN_HARNEA	M	0.9973	-0.0113	0.2259	0.0893	0.0457	0.5025	0.0104	164513	37463	0	194	0	0	-0.0000	-0.4690	nan	nan	0.1846	-1.2231	4.4629	-3.6713
GR_BI_47224_BREEN_DOCFUL	M	0.9973	-0.0113	0.2302	0.0986	0.0478	0.5072	0.0213	164517	34572	0	145	0	0	-0.0000	-0.4580	nan	nan	0.1309	-1.0593	3.8849	-3.2436
GR_BI_47225_BREEN_149867	M	0.9973	-0.0220	0.2106	0.0707	0.0512	0.5016	0.0096	164516	41200	0	143	0	0	-0.0000	-0.4890	nan	nan	0.1795	-1.1062	4.2219	-3.5687
GR_BI_47226_BREEN_146242	M	0.9970	-0.0240	0.2288	0.0602	0.0460	0.5093	0.0264	164519	27262	0	120	0	0	-0.0000	-0.5050	nan	nan	0.1488	-1.1351	4.1996	-3.5089
GR_BI_47227_BREEN_149672	F	0.9977	-0.0075	0.1808	0.0325	0.0438	0.5035	0.0204	164517	42656	939	178	0	0	0.0449	0.0040	nan	nan	0.0682	-0.6710	2.5063	-2.2073
GR_BI_47228_BREEN_146314	M	0.9977	-0.0070	0.1948	0.0347	0.0446	0.4958	0.0079	164515	40459	0	185	0	0	-0.0000	-0.4300	nan	nan	0.0680	-0.6889	2.6272	-2.2554
GR_BI_47229_BREEN_146953	M	0.9975	-0.0090	0.1847	0.0549	0.0424	0.5089	0.0065	164502	38539	0	137	0	0	-0.0000	-0.4520	nan	nan	0.0979	-0.7888	2.9524	-2.5456
GR_BI_47230_BREEN_145818	M	0.9973	-0.0105	0.2024	0.0257	0.0476	0.5019	0.0041	164498	38788	0	128	0	0	-0.0000	-0.4640	nan	nan	0.0963	-0.8999	3.4422	-3.0409
GR_BI_47231_BREEN_145589	M	0.9976	-0.0070	0.1834	0.0450	0.0451	0.4994	0.0081	164516	39000	0	171	0	0	-0.0000	-0.4380	nan	nan	0.0409	-0.4570	1.5901	-1.2633
GR_BI_47232_BREEN_146178	M	0.9975	-0.0192	0.2019	0.0452	0.0455	0.5031	0.0118	164513	44552	0	184	0	0	-0.0000	-0.4870	nan	nan	0.1177	-0.8603	3.0546	-2.4615
GR_BI_47233_BREEN_146708	F	0.9963	-0.0180	0.2783	0.0446	0.0618	0.5008	0.0088	164515	33698	700	180	0	0	0.0638	-0.0140	nan	nan	0.1923	-1.5921	6.0543	-5.3119
GR_BI_47235_BREEN_GR58	M	0.9973	-0.0020	0.2006	0.0490	0.0474	0.5080	0.0172	164517	42504	0	148	0	0	-0.0000	-0.4630	nan	nan	0.0929	-0.8288	3.0571	-2.5688
GR_BI_47236_BREEN_GR52	F	0.9970	-0.0310	0.1957	0.0310	0.0433	0.5072	0.0250	164518	38412	1075	12	0	0	0.0442	-0.0080	nan	nan	0.0642	-0.7147	2.6915	-2.3893
GR_BI_47237_BREEN_GR61	M	0.9973	-0.0160	0.2028	0.0318	0.0441	0.5034	0.0163	164514	33606	0	205	0	0	-0.0000	-0.4760	nan	nan	0.0941	-1.0148	3.8654	-3.5248
GR_BI_47238_Tufts_S185908	F	0.9968	-0.0398	0.2256	0.0615	0.0460	0.5018	0.0106	164516	40728	1023	184	0	0	0.0457	-0.0280	nan	nan	0.2011	-1.3419	4.8638	-4.1163
GR_BI_47239_Tufts_S183674	M	0.9968	-0.0230	0.2355	0.0636	0.0493	0.5017	0.0029	164518	37655	0	163	0	0	-0.0000	-0.5100	nan	nan	0.1638	-1.2487	4.6291	-3.9214
GR_BI_47240_BREEN_LCCC3	M	0.9947	-0.0008	0.3094	0.0313	0.0706	0.5000	-0.0067	164512	39219	0	152	0	0	-0.0000	-0.5065	nan	nan	0.0710	-1.1875	4.5477	-4.0839
GR_BI_47242_BREEN_MB2A11	M	0.9971	-0.0020	0.2360	0.0251	0.0554	0.5026	0.0032	164516	39894	0	150	0	0	-0.0000	-0.4900	nan	nan	0.1082	-1.0773	4.0391	-3.5006
GR_BI_47243_BREEN_MB2C13	M	0.9974	-0.0047	0.1976	0.0305	0.0459	0.5024	0.0032	164512	48374	0	199	0	0	-0.0000	-0.4710	nan	nan	0.1107	-0.9566	3.6615	-3.3310
GR_BI_47244_BREEN_MB2D14	M	0.9973	-0.0063	0.2105	0.0237	0.0406	0.4993	-0.0103	164517	39690	0	179	0	0	-0.0000	-0.4600	nan	nan	0.0886	-0.9352	3.7304	-3.4158
GR_BI_47245_BREEN_MB2E15	M	0.9965	-0.0160	0.2318	0.0485	0.0441	0.5085	0.0173	164517	41031	0	158	0	0	-0.0000	-0.4850	nan	nan	0.1474	-1.3591	5.2293	-4.7069
GR_BI_47246_BREEN_MB2F16	M	0.9971	-0.0143	0.1930	0.0302	0.0456	0.4978	0.0054	164513	39691	0	117	0	0	-0.0000	-0.4880	nan	nan	0.1037	-1.1774	4.6495	-4.3765
GR_BI_5036_BROAD_5036	F	0.9964	-0.0250	0.2423	0.0170	0.0548	0.4981	-0.0115	164518	40869	751	127	0	0	0.0580	-0.0160	nan	nan	0.0083	-0.3285	1.2525	-1.1450
GR_BI_5094_BROAD_5094	M	0.9969	-0.0220	0.2544	0.0297	0.0473	0.5081	0.0081	164518	38819	0	154	0	0	-0.0000	-0.5360	nan	nan	0.0524	-0.8065	3.1089	-2.8168
GR_BI_5376_BROAD_5376	F	0.9965	-0.0345	0.2573	0.0112	0.0454	0.4995	0.0035	164518	35801	822	121	0	0	0.0471	-0.0050	nan	nan	0.0223	-0.8733	3.5900	-3.6855
GR_BI_5955_BROAD_5955	F	0.9964	-0.0450	0.2620	0.0267	0.0562	0.5048	-0.0007	164514	37436	775	184	0	0	0.0565	-0.0245	nan	nan	0.0615	-1.0119	3.8949	-3.5525
GR_BI_6168_BROAD_6168	M	0.9967	-0.0440	0.2506	0.0262	0.0513	0.5002	0.0097	164518	33810	0	35	0	0	-0.0000	-0.0250	nan	nan	0.0704	-1.1094	4.3478	-4.1520
GR_BI_6614_BROAD_6614	F	0.9955	-0.0362	0.3117	0.0904	0.0523	0.5014	0.0122	164519	45212	657	173	0	0	0.0518	0.0190	nan	nan	0.1029	-1.4962	5.6636	-5.0230
GR_BI_7282_BROAD_7282	F	0.9896	-0.0897	0.5374	0.0241	0.0582	0.5013	0.0047	164519	33809	728	185	0	0	0.0560	-0.1310	nan	nan	0.3167	-4.4419	17.1212	-15.4175
GR_BI_8682_BROAD_8682	M	0.9925	-0.0430	0.4006	0.0191	0.0563	0.5006	-0.0454	164519	35395	0	176	0	0	-0.0000	-0.6800	nan	nan	0.1082	-2.0272	8.1021	-7.5426
GR_BI_8691_BROAD_8691	F	0.9975	-0.0110	0.1817	0.0182	0.0388	0.5029	0.0044	164518	40864	339	198	0	0	0.0404	-0.0040	nan	nan	0.0046	-0.1910	0.6282	-0.4524
GR_BI_9064_BROAD_9064	F	0.9967	-0.0325	0.2112	0.0196	0.0477	0.5031	0.0037	164518	39029	572	163	0	0	0.0505	-0.0340	nan	nan	0.0433	-0.5987	2.2091	-1.8819
GR_BI_9069_BROAD_9069	M	0.9969	-0.0170	0.2234	0.0165	0.0491	0.5018	0.0008	164518	36889	0	146	0	0	-0.0000	-0.4730	nan	nan	0.0124	-0.3374	1.2468	-1.0822
GR_BI_9077_BROAD_9077	M	0.9969	-0.0295	0.2531	0.0299	0.0413	0.5019	-0.0000	164517	35213	0	101	0	0	-0.0000	-0.0330	nan	nan	0.0997	-1.1961	4.5704	-4.0887
GR_BI_9083_BROAD_9083	M	0.9969	-0.0080	0.2237	0.0256	0.0430	0.5015	0.0115	164518	38485	0	179	0	0	-0.0000	-0.4470	nan	nan	0.0214	-0.6707	2.7974	-2.7804
GR_BI_9092_BROAD_9092	M	0.9963	-0.0145	0.2457	0.0228	0.0474	0.4967	0.0031	164520	36688	0	159	0	0	-0.0000	-0.5250	nan	nan	0.0198	-0.6286	2.5688	-2.5091
GR_BI_9095_BROAD_9095	M	0.9972	-0.0215	0.2245	0.0153	0.0476	0.4969	-0.0017	164518	37127	0	138	0	0	-0.0000	-0.4580	nan	nan	0.0136	-0.5483	2.1400	-2.0875
GR_BI_9134_BROAD_9134	M	0.9964	-0.0192	0.2484	0.0234	0.0560	0.5001	0.0042	164518	39871	0	202	0	0	-0.0000	-0.5220	nan	nan	0.0367	-0.7760	3.0592	-2.8644
GR_BI_9136_BROAD_9136	M	0.9969	-0.0260	0.2441	0.0181	0.0495	0.5012	0.0090	164518	34365	0	149	0	0	-0.0000	-0.4880	nan	nan	0.0165	-0.6314	2.5318	-2.5548
GR_BI_9142_BROAD_9142	F	0.9961	-0.0455	0.3011	0.0364	0.0494	0.5000	-0.0038	164518	40556	639	194	0	0	0.0473	-0.0390	nan	nan	0.1448	-1.6457	6.2760	-5.6247
GR_BI_9143_BROAD_9143	F	0.9971	-0.0305	0.2344	0.0190	0.0472	0.4957	0.0000	164518	34977	928	189	0	0	0.0459	-0.0190	nan	nan	0.0499	-0.9348	3.6338	-3.3711
GR_BI_9149_BROAD_9149	F	0.9938	-0.0585	0.3774	0.0223	0.0526	0.5051	-0.0035	164517	38411	592	127	0	0	0.0517	-0.0530	nan	nan	0.1067	-1.8261	7.0403	-6.3550
GR_BI_9165_BROAD_9165	F	0.9974	-0.0170	0.1803	0.0102	0.0405	0.4972	0.0087	164518	41255	635	68	0	0	0.0396	0.0010	nan	nan	0.0024	-0.0860	0.2066	-0.0955
GR_BI_9183_BROAD_9183	M	0.9969	-0.0113	0.2205	0.0233	0.0443	0.5006	0.0029	164519	38722	0	172	0	0	-0.0000	-0.4980	nan	nan	0.0365	-0.5574	2.1101	-1.8492
GR_BI_9210_BROAD_9210	F	0.9972	-0.0160	0.2110	0.0154	0.0473	0.5002	0.0074	164516	35709	419	104	0	0	0.0509	-0.0110	nan	nan	0.0211	-0.4804	1.7495	-1.5870
GR_BI_9480_BROAD_9480	M	0.9973	-0.0280	0.2249	0.0306	0.0381	0.5086	0.0127	164518	33673	0	161	0	0	-0.0000	-0.5200	nan	nan	0.0741	-0.8172	3.0755	-2.5500
GR_BI_9483_BROAD_9483	F	0.9974	-0.0195	0.2255	0.0112	0.0438	0.5020	-0.0078	164516	36748	873	163	0	0	0.0454	0.0040	nan	nan	0.0009	-0.0553	0.1507	-0.1370
GR_BI_9632_BROAD_9632	F	0.9934	-0.0390	0.3380	0.0223	0.0517	0.5082	0.0057	164518	38826	916	169	0	0	0.0519	-0.0340	nan	nan	0.0334	-0.8553	3.2565	-2.8604
GREY_BI_26436_BROAD_26436	M	0.9979	0.0075	0.1575	0.0155	0.0402	0.5065	-0.0025	164518	36406	0	159	0	0	-0.0000	-0.3620	nan	nan	0.0428	0.7150	-3.1039	3.2679
GREY_BI_29672_BROAD_29672	F	0.9982	-0.0040	0.1467	0.0158	0.0384	0.5041	-0.0091	164519	37624	924	134	0	0	0.0430	0.0000	nan	nan	0.0187	0.4419	-1.9322	2.0755
GREY_BI_32904_COMSTOCK_53	F	0.9979	-0.0135	0.1507	0.0572	0.0409	0.5003	0.0038	164516	37672	705	201	0	0	0.0413	-0.0290	nan	nan	0.0297	0.5087	-2.2367	2.2970
GREY_BI_33058_COMSTOCK_80	M	0.9983	0.0020	0.1438	0.0329	0.0407	0.4958	0.0005	164515	35332	0	184	0	0	-0.0000	-0.3970	nan	nan	0.0111	0.3132	-1.4759	1.7356
GREY_BI_3594_BROAD_3594	M	0.9979	0.0060	0.1519	0.0203	0.0384	0.5005	0.0003	164512	35433	0	171	0	0	-0.0000	-0.3650	nan	nan	0.0187	0.4676	-2.0643	2.1799
GREY_BI_438_COMSTOCK_438	M	0.9980	0.0010	0.1594	0.0236	0.0436	0.5056	-0.0009	164517	37703	0	109	0	0	-0.0000	-0.4200	nan	nan	0.0105	0.3118	-1.4852	1.6511
GREY_BI_442_COMSTOCK_442	M	0.9975	0.0088	0.1555	0.0117	0.0404	0.5059	0.0070	164518	34240	0	109	0	0	-0.0000	-0.3580	nan	nan	0.0161	0.4420	-1.9846	2.1480
GREY_BI_532_COMSTOCK_532	F	0.9980	-0.0100	0.1774	0.0300	0.0399	0.4995	-0.0025	164517	35901	853	199	0	0	0.0443	0.0030	nan	nan	0.1111	1.1323	-4.7487	4.6844
GREY_BI_533_COMSTOCK_533	F	0.9980	-0.0075	0.1503	0.0447	0.0400	0.4986	0.0022	164518	38091	925	170	0	0	0.0442	0.0190	nan	nan	0.1262	1.1818	-4.8860	4.8057
GREY_BI_534_COMSTOCK_534	M	0.9981	0.0035	0.1591	0.0218	0.0386	0.4962	-0.0072	164516	37169	0	110	0	0	-0.0000	-0.3430	nan	nan	0.1140	1.0719	-4.4536	4.4274
GREY_BI_6562_COMSTOCK_107	F	0.9973	-0.0195	0.1665	0.0444	0.0453	0.5014	0.0066	164516	37663	706	201	0	0	0.0469	-0.0360	nan	nan	0.0232	0.4986	-2.2041	2.2513
GREY_BI_6583_COMSTOCK_276	M	0.9976	0.0040	0.1507	0.0220	0.0382	0.4972	0.0052	164517	37812	0	160	0	0	-0.0000	-0.3780	nan	nan	0.0434	0.6647	-2.9147	2.9856
GREYHOUND_BI_89972_ALVAREZ_AKC1	F	0.9977	-0.0215	0.1375	0.0204	0.0410	0.5058	0.0086	164514	34613	622	72	0	0	0.0398	-0.0040	nan	nan	0.0088	-0.1330	0.4047	-0.2808
GREYHOUND_BI_89973_ALVAREZ_AKC4	M	0.9976	-0.0170	0.1518	0.0138	0.0386	0.5045	0.0191	164517	32794	0	152	0	0	-0.0000	-0.4160	nan	nan	0.0891	-0.6545	2.4942	-2.2253
GREYHOUND_BI_89975_ALVAREZ_AKC9	M	0.9946	-0.0040	0.3061	0.0440	0.0458	0.5105	0.0209	164520	21293	0	151	0	0	-0.0000	-0.4360	nan	nan	0.4294	-3.3045	13.3187	-12.6845
GREYHOUND_BI_89976_ALVAREZ_AKC11	M	0.9949	-0.0050	0.2380	0.0328	0.0401	0.5066	0.0036	164515	27122	0	91	0	0	-0.0000	-0.4420	nan	nan	0.3730	-2.3697	9.4285	-8.8556
GREYHOUND_BI_89977_ALVAREZ_AKC12	M	0.9964	-0.0135	0.1796	0.0266	0.0407	0.5015	0.0026	164519	27215	0	159	0	0	-0.0000	0.0290	nan	nan	0.1367	-1.0358	4.1478	-3.9173
GREYHOUND_BI_89974_ALVAREZ_AKC5	F	0.9929	-0.0310	0.4128	0.0453	0.0499	0.5051	0.0238	164516	28107	635	193	0	0	0.0455	-0.0320	nan	nan	0.4940	-4.6916	18.5360	-17.3699
IWH_BI_32819_BROAD_32819	F	0.9948	-0.0275	0.2498	0.0124	0.0500	0.4996	0.0073	164515	36407	730	112	0	0	0.0466	-0.0290	nan	nan	0.0238	-0.6569	2.4514	-2.2972
IWH_BI_2851_BROAD_2851	F	0.9972	-0.0270	0.1539	0.0182	0.0366	0.5025	0.0026	164518	27786	559	182	0	0	0.0348	-0.0100	nan	nan	0.0784	-0.5479	1.9739	-1.6707
IWH_BI_29535_BROAD_29535	M	0.9973	-0.0287	0.1683	0.0192	0.0392	0.5028	0.0119	164519	25696	0	38	0	0	-0.0000	-0.0120	nan	nan	0.0588	-0.5269	1.8138	-1.4668
IWH_BI_38277_BROAD_38277	F	0.9969	-0.0255	0.1542	0.0106	0.0402	0.4983	-0.0093	164518	32268	998	143	0	0	0.0406	-0.0220	nan	nan	0.0279	-0.2953	0.9479	-0.6987
IWH_BI_7403_BROAD_7403	M	0.9976	-0.0055	0.1602	0.0071	0.0439	0.4981	0.0017	164519	28259	0	164	0	0	-0.0000	-0.4240	nan	nan	0.0185	-0.2996	1.1567	-1.0684
IWH_BI_2582_BROAD_2582	M	0.9968	-0.0100	0.1798	0.0133	0.0470	0.5050	0.0139	164518	29780	0	143	0	0	-0.0000	-0.4400	nan	nan	0.0722	-0.7068	2.7087	-2.4538
LAB_BI_150086_GEB_123006047	M	0.9946	-0.0120	0.1272	0.0198	0.0227	0.5029	0.0077	164517	41427	0	170	0	0	-0.0000	-0.4390	nan	nan	0.0552	-0.3842	1.3497	-1.0947
LAB_BI_151440_GEB_123007464	M	0.9965	-0.0190	0.1411	0.0327	0.0288	0.4995	0.0131	164517	42429	0	174	0	0	-0.0000	-0.4560	nan	nan	0.0665	-0.6657	2.5732	-2.3881
LAB_BI_151441_GEB_123015546	F	0.9963	-0.0240	0.1536	0.0261	0.0272	0.5039	0.0097	164520	38138	377	181	0	0	0.0248	-0.0030	nan	nan	0.1320	-0.9411	3.7750	-3.6633
LAB_BI_151442_GEB_123008455	M	0.9957	-0.0250	0.1662	0.0347	0.0332	0.5021	0.0030	164517	38308	0	174	0	0	-0.0000	-0.4680	nan	nan	0.0965	-0.8851	3.5573	-3.4176
LAB_BI_153815_GEB_123009250	M	0.9959	-0.0270	0.1758	0.0444	0.0336	0.4975	-0.0054	164518	40953	0	141	0	0	-0.0000	-0.4840	nan	nan	0.1012	-1.0181	4.0473	-3.8302
LAB_BI_153816_GEB_123004393	M	0.9960	-0.0160	0.1568	0.0345	0.0341	0.4993	-0.0014	164519	36775	0	165	0	0	-0.0000	-0.4500	nan	nan	0.0430	-0.5379	2.1062	-1.9529
LAB_BI_153817_GEB_123004558	F	0.9966	-0.0362	0.1623	0.0339	0.0296	0.5040	0.0206	164517	41378	1039	79	0	0	0.0309	-0.0280	nan	nan	0.0836	-0.9157	3.7176	-3.7132
LAB_BI_153818_GEB_123004967	M	0.9966	-0.0535	0.1721	0.0333	0.0313	0.5003	0.0119	164520	37275	0	174	0	0	-0.0000	-0.4750	nan	nan	0.1206	-1.0963	4.3960	-4.2543
LAB_BI_153819_GEB_123004729	F	0.9971	-0.0435	0.1596	0.0502	0.0279	0.5019	0.0140	164516	40371	924	189	0	0	0.0273	-0.0210	nan	nan	0.0244	-0.5108	1.9124	-1.8702
LAB_BI_153820_GEB_123002963	F	0.9960	-0.0450	0.1878	0.1330	0.0333	0.4984	-0.0225	164515	42852	1046	134	0	0	0.0340	-0.0400	nan	nan	0.1600	-1.2407	4.4679	-3.9115
LAB_BI_153823_GEB_123002657	F	0.9959	-0.0480	0.1607	0.0351	0.0350	0.5023	-0.0003	164517	40663	1131	170	0	0	0.0361	-0.0380	nan	nan	0.0628	-0.8399	3.3737	-3.3890
LAB_BI_153824_GEB_123002580	M	0.9955	-0.0190	0.1494	0.1264	0.0295	0.4989	0.0038	164517	38034	0	118	0	0	-0.0000	-0.4250	nan	nan	0.0151	0.0935	-0.4069	0.2460
LAB_BI_153825_GEB_123010639	F	0.9969	-0.0200	0.1351	0.0744	0.0260	0.5098	0.0109	164518	37265	758	190	0	0	0.0248	-0.0160	nan	nan	0.0077	-0.2228	1.0316	-1.2146
LAB_BI_153826_GEB_123008447	M	0.9974	-0.0130	0.1504	0.0673	0.0247	0.5032	0.0048	164518	39065	0	81	0	0	-0.0000	-0.4590	nan	nan	0.0143	-0.0825	0.4565	-0.6603
LAB_BI_153827_GEB_123009112	F	0.9972	-0.0295	0.1388	0.0414	0.0251	0.4908	-0.0001	164519	40498	1038	106	0	0	0.0241	-0.0290	nan	nan	0.0036	-0.2245	0.8494	-0.9462
LAB_BI_153828_GEB_123007188	F	0.9968	-0.0360	0.1448	0.0314	0.0304	0.5023	-0.0024	164520	40017	840	45	0	0	0.0314	-0.0230	nan	nan	0.0236	-0.4361	1.6222	-1.5174
LAB_BI_153829_GEB_123008945	F	0.9966	-0.0410	0.1708	0.0386	0.0313	0.4979	-0.0049	164517	39544	911	135	0	0	0.0346	-0.0270	nan	nan	0.0583	-0.7168	2.8004	-2.6802
LAB_BI_153830_GEB_123008044	F	0.9958	-0.0415	0.1974	0.0577	0.0325	0.5054	0.0123	164518	42032	863	120	0	0	0.0335	-0.0270	nan	nan	0.3048	-1.6221	6.2295	-5.7546
LAB_BI_153831_GEB_123009793	M	0.9975	0.0050	0.1172	0.0245	0.0233	0.5017	0.0026	164514	41051	0	143	0	0	-0.0000	-0.3870	nan	nan	0.0084	-0.1882	0.6931	-0.6396
LAB_BI_153832_GEB_123009458	M	0.9968	-0.0050	0.1434	0.0145	0.0247	0.5021	-0.0005	164517	38010	0	159	0	0	-0.0000	-0.4320	nan	nan	0.1806	-1.0510	4.2451	-4.0450
LAB_BI_153834_GEB_123011338	F	0.9968	-0.0210	0.1295	0.0198	0.0267	0.4991	0.0127	164517	38079	913	176	0	0	0.0257	-0.0180	nan	nan	0.0225	-0.3774	1.5045	-1.5222
LAB_BI_154020_GEB_123008660	M	0.9946	-0.0065	0.1751	0.0300	0.0260	0.5055	0.0142	164518	36997	0	167	0	0	-0.0000	-0.4460	nan	nan	0.2502	-1.4224	5.6757	-5.3577
LAB_BI_154021_GEB_123009459	F	0.9963	-0.0225	0.1795	0.0315	0.0302	0.5008	0.0011	164517	37436	593	155	0	0	0.0300	-0.0070	nan	nan	0.0741	0.7109	-2.9712	2.7412
LAB_BI_154022_GEB_123009362	F	0.9967	-0.0180	0.1493	0.0207	0.0283	0.4998	-0.0040	164518	42254	1044	178	0	0	0.0276	-0.0090	nan	nan	0.1352	-0.9760	3.8949	-3.7966
LAB_BI_154024_GEB_123008341	F	0.9951	-0.0125	0.2545	0.0547	0.0299	0.5119	0.0326	164518	39259	945	82	0	0	0.0290	-0.0040	nan	nan	0.3931	-2.6708	10.5716	-9.9398
LAB_BI_154025_GEB_123006348	F	0.9946	-0.0390	0.1880	0.0436	0.0374	0.5070	0.0099	164518	40252	966	167	0	0	0.0371	-0.0490	nan	nan	0.1782	-1.3022	4.9793	-4.5836
LAB_BI_154026_GEB_123002852	F	0.9943	-0.0360	0.1974	0.0455	0.0410	0.4998	0.0119	164515	42825	975	196	0	0	0.0421	-0.0450	nan	nan	0.2109	-1.4639	5.7181	-5.3854
LAB_BI_154028_GEB_123005470	M	0.9970	-0.0185	0.1710	0.0501	0.0290	0.5064	0.0174	164519	40586	0	86	0	0	-0.0000	-0.4650	nan	nan	0.1157	-1.0708	4.2335	-4.0445
LAB_BI_154029_GEB_123010314	M	0.9965	-0.0150	0.1719	0.0263	0.0256	0.5026	0.0070	164519	39090	0	71	0	0	-0.0000	-0.0050	nan	nan	0.2163	-1.4473	5.9284	-5.8081
LAB_BI_154030_GEB_123003160	F	0.9960	-0.0390	0.2135	0.0362	0.0324	0.5012	0.0180	164517	40923	821	184	0	0	0.0347	-0.0510	nan	nan	0.2632	-1.8146	7.1427	-6.7425
LAB_BI_154031_GEB_123009068	M	0.9951	-0.0240	0.1819	0.0481	0.0331	0.5035	0.0048	164516	38579	0	134	0	0	-0.0000	-0.4850	nan	nan	0.1932	-1.3031	5.1417	-4.8647
LAB_BI_154032_GEB_123008997	M	0.9951	-0.0135	0.1790	0.0485	0.0320	0.5041	0.0143	164518	39678	0	131	0	0	-0.0000	-0.4700	nan	nan	0.2370	-1.5672	6.2188	-5.9315
LAB_BI_154033_GEB_123007532	F	0.9957	-0.0275	0.1629	0.0469	0.0316	0.4990	0.0154	164519	42662	961	190	0	0	0.0323	-0.0280	nan	nan	0.1613	-1.1919	4.7639	-4.5803
LAB_BI_154034_GEB_123004614	F	0.9972	-0.0305	0.1475	0.0388	0.0260	0.4999	0.0027	164518	40573	865	190	0	0	0.0266	-0.0180	nan	nan	0.1534	-0.9410	3.5848	-3.3048
LAB_BI_154036_GEB_123010541	F	0.9967	-0.0205	0.1850	0.0336	0.0264	0.5090	0.0278	164519	38649	828	181	0	0	0.0276	-0.0250	nan	nan	0.1980	-1.3887	5.6275	-5.4617
LAB_BI_155894_GEB_123007389	F	0.9966	-0.0380	0.1462	0.0436	0.0299	0.4916	-0.0027	164516	41481	1007	196	0	0	0.0300	-0.0270	nan	nan	0.0109	-0.2753	0.9825	-0.9888
LAB_BI_155896_GEB_123009881	F	0.9961	-0.0470	0.1799	0.0371	0.0327	0.5093	0.0107	164510	38029	1029	128	0	0	0.0330	-0.0350	nan	nan	0.1893	-1.2244	4.7060	-4.3734
