"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","characteristics_ch1.2","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","description.1","data_processing","platform_id","contact_name","contact_email","contact_laboratory","contact_department","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","supplementary_file.1","data_row_count","breed:ch1","origin:ch1","tissue:ch1"
"GSM2539290","TIBS_5382","GSM2539290","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Tibetan Spaniel_whole blood","Canis lupus familiaris","origin: North America","breed: Tibetan Spaniel","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SKU_matrix.txt","SKU_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539290/suppl/GSM2539290_3998887014_R01C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539290/suppl/GSM2539290_3998887014_R01C01_Red.idat.gz","173662","Tibetan Spaniel","North America","whole blood"
"GSM2539291","TIBS_5383","GSM2539291","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Tibetan Spaniel_whole blood","Canis lupus familiaris","origin: North America","breed: Tibetan Spaniel","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SKU_matrix.txt","SKU_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539291/suppl/GSM2539291_3998887014_R02C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539291/suppl/GSM2539291_3998887014_R02C01_Red.idat.gz","173662","Tibetan Spaniel","North America","whole blood"
"GSM2539292","TIBT_26260","GSM2539292","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Tibetan Terrier_whole blood","Canis lupus familiaris","origin: North America","breed: Tibetan Terrier","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SKU_matrix.txt","SKU_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539292/suppl/GSM2539292_3998887016_R04C01_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539292/suppl/GSM2539292_3998887016_R04C01_Red.idat.gz","173662","Tibetan Terrier","North America","whole blood"
"GSM2539293","TIBT_30324","GSM2539293","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Tibetan Terrier_whole blood","Canis lupus familiaris","origin: North America","breed: Tibetan Terrier","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SKU_matrix.txt","SKU_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539293/suppl/GSM2539293_3998887016_R05C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539293/suppl/GSM2539293_3998887016_R05C02_Red.idat.gz","173662","Tibetan Terrier","North America","whole blood"
"GSM2539294","TIBT_3184","GSM2539294","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Tibetan Terrier_whole blood","Canis lupus familiaris","origin: North America","breed: Tibetan Terrier","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SKU_matrix.txt","SKU_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539294/suppl/GSM2539294_3998887010_R01C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539294/suppl/GSM2539294_3998887010_R01C02_Red.idat.gz","173662","Tibetan Terrier","North America","whole blood"
"GSM2539295","TIBT_3185","GSM2539295","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Tibetan Terrier_whole blood","Canis lupus familiaris","origin: North America","breed: Tibetan Terrier","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SKU_matrix.txt","SKU_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539295/suppl/GSM2539295_3998887010_R02C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539295/suppl/GSM2539295_3998887010_R02C02_Red.idat.gz","173662","Tibetan Terrier","North America","whole blood"
"GSM2539296","TIBT_3186","GSM2539296","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Tibetan Terrier_whole blood","Canis lupus familiaris","origin: North America","breed: Tibetan Terrier","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SKU_matrix.txt","SKU_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539296/suppl/GSM2539296_3998887010_R03C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539296/suppl/GSM2539296_3998887010_R03C02_Red.idat.gz","173662","Tibetan Terrier","North America","whole blood"
"GSM2539297","XIGO_24477","GSM2539297","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Xigou_whole blood","Canis lupus familiaris","origin: China","breed: Xigou","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SKU_matrix.txt","SKU_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539297/suppl/GSM2539297_3998887025_R02C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539297/suppl/GSM2539297_3998887025_R02C02_Red.idat.gz","173662","Xigou","China","whole blood"
"GSM2539298","XIGO_24478","GSM2539298","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Xigou_whole blood","Canis lupus familiaris","origin: China","breed: Xigou","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SKU_matrix.txt","SKU_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539298/suppl/GSM2539298_3998887025_R03C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539298/suppl/GSM2539298_3998887025_R03C02_Red.idat.gz","173662","Xigou","China","whole blood"
"GSM2539299","XIGO_24479","GSM2539299","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Xigou_whole blood","Canis lupus familiaris","origin: China","breed: Xigou","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SKU_matrix.txt","SKU_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539299/suppl/GSM2539299_3998887025_R04C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539299/suppl/GSM2539299_3998887025_R04C02_Red.idat.gz","173662","Xigou","China","whole blood"
"GSM2539300","XIGO_24480","GSM2539300","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Xigou_whole blood","Canis lupus familiaris","origin: China","breed: Xigou","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SKU_matrix.txt","SKU_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539300/suppl/GSM2539300_3998887025_R05C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539300/suppl/GSM2539300_3998887025_R05C02_Red.idat.gz","173662","Xigou","China","whole blood"
"GSM2539301","XIGO_24481","GSM2539301","Public on Mar 17 2017","Mar 16 2017","Mar 17 2017","genomic","1","Xigou_whole blood","Canis lupus familiaris","origin: China","breed: Xigou","tissue: whole blood","genomic DNA","Genomic DNA was extracted from whole blood using Proteinase K and phenol/chloroform with standard protocols.","none","200ng of genomic DNA was amplified in an overnight reaction at 37oC. The amplified DNA was enzymatically fragmented, precipitated with isopropanol, and resuspended in hybridization buffer.","9615","Resuspended DNA was loaded onto BeadChips arrays and hybridized overnight at at 48oC.  Single-base extension and allele-specific staining was performed by hand.","After allele-specific staining BeadChip arrays were coated with XC4/ethanol , dried for 1 hour and scanned on a BeadArray Reader (Illumina).","SKU_matrix.txt","SKU_signal.txt","Image data was analyzed using GenomeStudio with GT module (Illumina).","GPL17481","Heidi,G,Parker","hgparker@mail.nih.gov","CGS","CGB","NHGRI","50 South Dr. Rm 5347","Bethesda","MD","20874","USA","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539301/suppl/GSM2539301_3998887025_R06C02_Grn.idat.gz","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2539nnn/GSM2539301/suppl/GSM2539301_3998887025_R06C02_Red.idat.gz","173662","Xigou","China","whole blood"
