mocha_sample_id	batch_id	green_idat	red_idat	other_id	study	broad_id_number		Comstock id	sample_type	breed	sex	health_status	Cancer	Cancer_2	Age	Age in DB	Age at death	date_of_birth	date_of_death	date_in_database	Total_mcas	Collected_healthy	size	pop
GSM4432323	A	202915900020_R01C01_Grn.idat	202915900020_R01C01_Red.idat.gz	LAB: 12995	"Piras IS, Perdigones N, Zismann V, Briones N et al. Identification of Genetic Susceptibility Factors Associated with Canine Gastric Dilatation-Volvulus. Genes (Basel) 2020 Nov 5;11(11). PMID: 33167491"	NA			Blood	Labrador Retriever	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM4432324	A	202915900020_R02C01_Grn.idat	202915900020_R02C01_Red.idat.gz	LAB: 12999	"Surbakti S, Parker HG, McIntyre JK, Maury HK et al. New Guinea highland wild dogs are the original New Guinea singing dogs. Proc Natl Acad Sci U S A 2020 Sep 29;117(39):24369-24376. PMID: 32868416"	NA			Blood	Labrador Retriever	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM4432325	A	202915900020_R03C01_Grn.idat	202915900020_R03C01_Red.idat.gz	LAB: 13000	"Surbakti S, Parker HG, McIntyre JK, Maury HK et al. New Guinea highland wild dogs are the original New Guinea singing dogs. Proc Natl Acad Sci U S A 2020 Sep 29;117(39):24369-24376. PMID: 32868416"	NA			Blood	Labrador Retriever	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM4432326	A	202915900020_R04C01_Grn.idat	202915900020_R04C01_Red.idat.gz	LAB: 13001	"Surbakti S, Parker HG, McIntyre JK, Maury HK et al. New Guinea highland wild dogs are the original New Guinea singing dogs. Proc Natl Acad Sci U S A 2020 Sep 29;117(39):24369-24376. PMID: 32868416"	NA			Blood	Labrador Retriever	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM4432327	A	202915900020_R05C01_Grn.idat	202915900020_R05C01_Red.idat.gz	LAB: 21325	"Surbakti S, Parker HG, McIntyre JK, Maury HK et al. New Guinea highland wild dogs are the original New Guinea singing dogs. Proc Natl Acad Sci U S A 2020 Sep 29;117(39):24369-24376. PMID: 32868416"	NA			Blood	Labrador Retriever	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM4432328	A	202915900020_R06C01_Grn.idat	202915900020_R06C01_Red.idat.gz	LAB: 22113	"Surbakti S, Parker HG, McIntyre JK, Maury HK et al. New Guinea highland wild dogs are the original New Guinea singing dogs. Proc Natl Acad Sci U S A 2020 Sep 29;117(39):24369-24376. PMID: 32868416"	NA			Blood	Labrador Retriever	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM4432329	A	202915900020_R06C02_Grn.idat	202915900020_R06C02_Red.idat.gz	LAB: 25261	"Surbakti S, Parker HG, McIntyre JK, Maury HK et al. New Guinea highland wild dogs are the original New Guinea singing dogs. Proc Natl Acad Sci U S A 2020 Sep 29;117(39):24369-24376. PMID: 32868416"	NA			Blood	Labrador Retriever	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM4432331	A	202915900022_R06C02_Grn.idat	202915900022_R06C02_Red.idat.gz	LAB: 29399	"Surbakti S, Parker HG, McIntyre JK, Maury HK et al. New Guinea highland wild dogs are the original New Guinea singing dogs. Proc Natl Acad Sci U S A 2020 Sep 29;117(39):24369-24376. PMID: 32868416"	NA			Blood	Labrador Retriever	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM4432332	A	202915900024_R01C01_Grn.idat	202915900024_R01C01_Red.idat.gz	LAB: 29413	"Surbakti S, Parker HG, McIntyre JK, Maury HK et al. New Guinea highland wild dogs are the original New Guinea singing dogs. Proc Natl Acad Sci U S A 2020 Sep 29;117(39):24369-24376. PMID: 32868416"	NA			Blood	Labrador Retriever	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM4432333	A	202915900024_R02C01_Grn.idat	202915900024_R02C01_Red.idat.gz	LAB: 29561	"Surbakti S, Parker HG, McIntyre JK, Maury HK et al. New Guinea highland wild dogs are the original New Guinea singing dogs. Proc Natl Acad Sci U S A 2020 Sep 29;117(39):24369-24376. PMID: 32868416"	NA			Blood	Labrador Retriever	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM4432334	A	202915900024_R04C01_Grn.idat	202915900024_R04C01_Red.idat.gz	LAB: 30656	"Surbakti S, Parker HG, McIntyre JK, Maury HK et al. New Guinea highland wild dogs are the original New Guinea singing dogs. Proc Natl Acad Sci U S A 2020 Sep 29;117(39):24369-24376. PMID: 32868416"	NA			Blood	Labrador Retriever	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM4432335	A	202915900042_R03C01_Grn.idat	202915900042_R03C01_Red.idat.gz	LAB: 33444	"Surbakti S, Parker HG, McIntyre JK, Maury HK et al. New Guinea highland wild dogs are the original New Guinea singing dogs. Proc Natl Acad Sci U S A 2020 Sep 29;117(39):24369-24376. PMID: 32868416"	NA			Blood	Labrador Retriever	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424577	A	200950830001_R01C02_Grn.idat	200950830001_R01C02_Red.idat.gz	LAGO: 31420	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Lagotto Romagnolo	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424578	A	200950830016_R03C01_Grn.idat	200950830016_R03C01_Red.idat.gz	LAGO: 31421	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Lagotto Romagnolo	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424580	A	200950830020_R06C01_Grn.idat	200950830020_R06C01_Red.idat.gz	LAGO: 31424	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Lagotto Romagnolo	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424581	A	200950830020_R01C02_Grn.idat	200950830020_R01C02_Red.idat.gz	LAGO: 31425	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Lagotto Romagnolo	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424583	A	200950830021_R03C01_Grn.idat	200950830021_R03C01_Red.idat.gz	LAGO: 31427	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Lagotto Romagnolo	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424584	A	200950830021_R04C02_Grn.idat	200950830021_R04C02_Red.idat.gz	LAGO: 31428	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Lagotto Romagnolo	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424585	A	200950830021_R05C02_Grn.idat	200950830021_R05C02_Red.idat.gz	LAGO: 31429	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Lagotto Romagnolo	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424586	A	200950830010_R01C02_Grn.idat	200950830010_R01C02_Red.idat.gz	LAGO: 31431	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Lagotto Romagnolo	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424587	A	200950830011_R02C01_Grn.idat	200950830011_R02C01_Red.idat.gz	LAGO: 31432	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Lagotto Romagnolo	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424588	A	200950830011_R04C02_Grn.idat	200950830011_R04C02_Red.idat.gz	LAGO: 31433	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Lagotto Romagnolo	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424589	A	200950830019_R02C01_Grn.idat	200950830019_R02C01_Red.idat.gz	LAGO: 31435	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Lagotto Romagnolo	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424590	A	200950830019_R04C02_Grn.idat	200950830019_R04C02_Red.idat.gz	LAGO: 31436	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Lagotto Romagnolo	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424591	A	200950830032_R02C02_Grn.idat	200950830032_R02C02_Red.idat.gz	LAGO: 31437	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Lagotto Romagnolo	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424592	A	200514100016_R04C01_Grn.idat	200514100016_R04C01_Red.idat.gz	LAGO: 31438	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Lagotto Romagnolo	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424593	A	200514100042_R02C02_Grn.idat	200514100042_R02C02_Red.idat.gz	LAGO: 31439	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Lagotto Romagnolo	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3424594	A	200514100051_R04C01_Grn.idat	200514100051_R04C01_Red.idat.gz	LAGO: 31440	"Talenti A, Dreger DL, Frattini S, Polli M et al. Studies of modern Italian dog populations reveal multiple patterns for domestic breed evolution. Ecol Evol 2018 Mar;8(5):2911-2925. PMID: 29531705"	NA			Blood	Lagotto Romagnolo	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3502212	A	200950830010_R06C01_Grn.idat	200950830010_R06C01_Red.idat.gz	LAGO_31430_whole blood	"Plassais J, Kim J, Davis BW, Karyadi DM et al. Whole genome sequencing of canids reveals genomic regions under selection and variants influencing morphology. Nat Commun 2019 Apr 2;10(1):1489. PMID: 30940804"	NA			Blood	Lagotto Romagnolo	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3502226	A	201303420022_R04C01_Grn.idat	201303420022_R04C01_Red.idat.gz	LAKE_33222_saliva	"Plassais J, Kim J, Davis BW, Karyadi DM et al. Whole genome sequencing of canids reveals genomic regions under selection and variants influencing morphology. Nat Commun 2019 Apr 2;10(1):1489. PMID: 30940804"	NA			Saliva	Lakeland Terrier	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3502230	A	201303420022_R06C01_Grn.idat	201303420022_R06C01_Red.idat.gz	LAKE_33292_saliva	"Plassais J, Kim J, Davis BW, Karyadi DM et al. Whole genome sequencing of canids reveals genomic regions under selection and variants influencing morphology. Nat Commun 2019 Apr 2;10(1):1489. PMID: 30940804"	NA			Saliva	Lakeland Terrier	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3502235	A	201303420025_R02C01_Grn.idat	201303420025_R02C01_Red.idat.gz	LAKE_33293_saliva	"Plassais J, Kim J, Davis BW, Karyadi DM et al. Whole genome sequencing of canids reveals genomic regions under selection and variants influencing morphology. Nat Commun 2019 Apr 2;10(1):1489. PMID: 30940804"	NA			Saliva	Lakeland Terrier	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM3502237	A	201303420025_R03C01_Grn.idat	201303420025_R03C01_Red.idat.gz	LAKE_33318_saliva	"Plassais J, Kim J, Davis BW, Karyadi DM et al. Whole genome sequencing of canids reveals genomic regions under selection and variants influencing morphology. Nat Commun 2019 Apr 2;10(1):1489. PMID: 30940804"	NA			Saliva	Lakeland Terrier	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2539212	A	9270665013_R01C02_Grn.idat	9270665013_R01C02_Red.idat.gz	LMUN_27292	"Parker HG, Dreger DL, Rimbault M, Davis BW et al. Genomic Analyses Reveal the Influence of Geographic Origin, Migration, and Hybridization on Modern Dog Breed Development. Cell Rep 2017 Apr 25;19(4):697-708. PMID: 28445722"	NA			Blood	Large Munsterlander	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2539213	A	9270665016_R03C01_Grn.idat	9270665016_R03C01_Red.idat.gz	LMUN_27295	"Parker HG, Dreger DL, Rimbault M, Davis BW et al. Genomic Analyses Reveal the Influence of Geographic Origin, Migration, and Hybridization on Modern Dog Breed Development. Cell Rep 2017 Apr 25;19(4):697-708. PMID: 28445722"	NA			Blood	Large Munsterlander	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2539214	A	9270665016_R05C02_Grn.idat	9270665016_R05C02_Red.idat.gz	LMUN_27296	"Parker HG, Dreger DL, Rimbault M, Davis BW et al. Genomic Analyses Reveal the Influence of Geographic Origin, Migration, and Hybridization on Modern Dog Breed Development. Cell Rep 2017 Apr 25;19(4):697-708. PMID: 28445722"	NA			Blood	Large Munsterlander	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2401011	A	9933510201_R04C02_Grn.idat	9933510201_R04C02_Red.idat.gz	15580 LEON DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Leonberger	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2401012	A	9700838054_R06C01_Grn.idat	9700838054_R06C01_Red.idat.gz	20042 LEON DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Leonberger	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2401013	A	9700838018_R05C01_Grn.idat	9700838018_R05C01_Red.idat.gz	20045 LEON DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Leonberger	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2401014	A	9700838018_R06C01_Grn.idat	9700838018_R06C01_Red.idat.gz	20046 LEON DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Leonberger	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2401015	A	9700838054_R01C02_Grn.idat	9700838054_R01C02_Red.idat.gz	20093 LEON DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Leonberger	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2401016	A	9700838056_R04C01_Grn.idat	9700838056_R04C01_Red.idat.gz	20115 LEON DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Leonberger	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2401017	A	9700838018_R01C02_Grn.idat	9700838018_R01C02_Red.idat.gz	20260 LEON DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Leonberger	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2401018	A	9806219017_R01C01_Grn.idat	9806219017_R01C01_Red.idat.gz	2215 LEON DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Leonberger	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2401020	A	9933510082_R04C02_Grn.idat	9933510082_R04C02_Red.idat.gz	29552 LEON DNA	"Dreger DL, Rimbault M, Davis BW, Bhatnagar A et al. Whole-genome sequence, SNP chips and pedigree structure: building demographic profiles in domestic dog breeds to optimize genetic-trait mapping. Dis Model Mech 2016 Dec 1;9(12):1445-1460. PMID: 27874836"	NA			Blood	Leonberger	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2195619	A	3998887040_R06C02_Grn.idat	3998887040_R06C02_Red.idat.gz	LVMD DNA [24542]	"Decker B, Davis BW, Rimbault M, Long AH et al. Comparison against 186 canid whole-genome sequences reveals survival strategies of an ancient clonally transmissible canine tumor. Genome Res 2015 Nov;25(11):1646-55. PMID: 26232412"	NA			Blood	Levriero Meridionale	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM2195620	A	3998887042_R01C01_Grn.idat	3998887042_R01C01_Red.idat.gz	LVMD DNA [24544]	"Decker B, Davis BW, Rimbault M, Long AH et al. Comparison against 186 canid whole-genome sequences reveals survival strategies of an ancient clonally transmissible canine tumor. Genome Res 2015 Nov;25(11):1646-55. PMID: 26232412"	NA			Blood	Levriero Meridionale	Unknown	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM1627810	A	6241243014_R05C01_Grn.idat	6241243014_R05C01_Red.idat.gz	blood_lun_004	https://pubmed.ncbi.nlm.nih.gov/25860808/	NA			Blood	Lundehund	Female	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM1627812	A	6241366017_R05C01_Grn.idat	6241366017_R05C01_Red.idat.gz	blood_lun_006	https://pubmed.ncbi.nlm.nih.gov/25860808/	NA			Blood	Lundehund	Female	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM1627813	A	6241366017_R05C02_Grn.idat	6241366017_R05C02_Red.idat.gz	blood_lun_007	https://pubmed.ncbi.nlm.nih.gov/25860808/	NA			Blood	Lundehund	Female	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM1627814	A	6241366002_R06C01_Grn.idat	6241366002_R06C01_Red.idat.gz	blood_lun_008	https://pubmed.ncbi.nlm.nih.gov/25860808/	NA			Blood	Lundehund	Female	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM1627815	A	6241366002_R06C02_Grn.idat	6241366002_R06C02_Red.idat.gz	blood_lun_009	https://pubmed.ncbi.nlm.nih.gov/25860808/	NA			Blood	Lundehund	Female	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM1627818	A	6241243014_R06C01_Grn.idat	6241243014_R06C01_Red.idat.gz	blood_lun_012	https://pubmed.ncbi.nlm.nih.gov/25860808/	NA			Blood	Lundehund	Female	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
GSM1627819	A	9235882009_R01C01_Grn.idat	9235882009_R01C01_Red.idat.gz	blood_lun_013	https://pubmed.ncbi.nlm.nih.gov/25860808/	NA			Blood	Lundehund	Female	Unknown	N	U	Unknown	Unknown	Unknown	Unknown	Unknown	NA	0	U	0	2859
