"","title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","characteristics_ch1.2","characteristics_ch1.3","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","data_processing","platform_id","contact_name","contact_email","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","data_row_count","breed:ch1","disease state:ch1","gender:ch1","tissue:ch1"
"GSM1251714","GREY_BI_0376_COMSTOCK_376","GSM1251714","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","female","blood"
"GSM1251715","GREY_BI_33215_COMSTOCK_411","GSM1251715","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","female","blood"
"GSM1251716","GREY_BI_0445_COMSTOCK_445","GSM1251716","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251717","GREY_BI_0485_COMSTOCK_485","GSM1251717","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251718","GREY_BI_33180_COMSTOCK_326","GSM1251718","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","male","blood"
"GSM1251719","GREY_BI_33205_COMSTOCK_386","GSM1251719","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251720","GREY_BI_0417_COMSTOCK_417","GSM1251720","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251721","GREY_BI_0449_COMSTOCK_449","GSM1251721","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251722","GREY_BI_0482_COMSTOCK_482","GSM1251722","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251723","GREY_BI_33196_COMSTOCK_351","GSM1251723","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","female","blood"
"GSM1251724","GREY_BI_0391_COMSTOCK_391","GSM1251724","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251725","GREY_BI_6997_COMSTOCK_418","GSM1251725","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","female","blood"
"GSM1251726","GREY_BI_0459_COMSTOCK_459","GSM1251726","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","female","blood"
"GSM1251727","GREY_BI_0490_COMSTOCK_490","GSM1251727","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251728","GREY_BI_33199_COMSTOCK_356","GSM1251728","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","female","blood"
"GSM1251729","GREY_BI_33210_COMSTOCK_393","GSM1251729","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","male","blood"
"GSM1251730","GREY_BI_33216_COMSTOCK_419","GSM1251730","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma-free","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma-free","male","blood"
"GSM1251731","GREY_BI_0460_COMSTOCK_460","GSM1251731","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: female","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","female","blood"
"GSM1251732","GREY_BI_0513_COMSTOCK_513","GSM1251732","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: osteosarcoma","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","osteosarcoma","male","blood"
"GSM1251733","GREYHOUND_BI_89975_ALVAREZ_AKC9","GSM1251733","Public on Nov 12 2013","Oct 25 2013","Nov 12 2013","genomic","1","blood","Canis lupus familiaris","breed: greyhound","gender: male","tissue: blood","disease state: unknown","genomic DNA","Genomic DNA was isolated from whole blood (QIAamp DNA Midi kit).","biotin","Standard Illumina protocol for Infinium HD Beadchip","9615","Standard Illumina protocol for Infinium HD Beadchip","Illumina iScan with Dual-Scanner Autoloader","Genomic DNA extracted from blood was genotyped using the Illumina CanineHD Genotyping BeadChip","Illumina GenomeStudio Version 2011.1 with Genotyping Module 1.9.4","GPL17481","Elinor,,Karlsson","elinor@broadinstitute.org","Broad Institute","7 Cambridge Center","Cambridge","MA","02142","USA","NONE","173662","greyhound","unknown","male","blood"
